Series_reference	Period	Data_value	Suppressed	STATUS	UNITS	Magnitude	Subject	Group	Series_title_1	Series_title_2	Series_title_3	Series_title_4	Series_title_5
BDCQ.SEA2LA	2018.09	467.511412		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2018.12	500.410381		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2019.03	474.625514		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2019.06	497.787046		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2019.09	501.084694		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2019.12	542.004041		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2020.03	522.515933		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2020.06	494.103249		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2020.09	527.991638		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2020.12	552.642812		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2021.03	569.142743		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2021.06	591.377584		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2021.09	594.340296		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2021.12	638.416718		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2022.03	735.805092		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2022.06	671.376587		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2022.09	666.239142		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2022.12	698.428213		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2023.03	676.441368		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2023.06	715.131704		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2023.09	703.004067		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2023.12	734.706547		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2024.03	718.804972		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2024.06	740.92428		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LA	2024.09	709.17762		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Actual		
BDCQ.SEA2LS	2011.06		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2011.09		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2011.12		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2012.03		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2012.06		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2012.09		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2012.12		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2013.03		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2013.06		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2013.09		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2013.12		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2014.03		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2014.06		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2014.09		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2014.12		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2015.03		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2015.06		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2015.09		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2015.12		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2016.03		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2016.06		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2016.09		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2016.12		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2017.03		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2017.06		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2017.09		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2017.12		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2018.03		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2018.06		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2018.09		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2018.12		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2019.03		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2019.06		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2019.09		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2019.12		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2020.03		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2020.06		Y	F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2020.09		Y	F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LS	2020.12		Y	F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Seasonally adjusted		
BDCQ.SEA2LT	2011.06		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2011.09		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2011.12		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2012.03		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2012.06		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2012.09		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2012.12		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2013.03		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2013.06		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2013.09		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2013.12		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2014.03		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2014.06		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2014.09		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2014.12		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2015.03		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2015.06		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2015.09		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2015.12		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2016.03		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2016.06		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2016.09		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2016.12		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2017.03		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2017.06		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2017.09		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2017.12		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2018.03		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2018.06		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2018.09		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2018.12		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2019.03		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2019.06		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2019.09		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2019.12		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2020.03		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2020.06		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2020.09		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2LT	2020.12		Y	C	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Rental, Hiring and Real Estate Services	Trend		
BDCQ.SEA2MA	2011.06	1825.05		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2011.09	1862.085031		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2011.12	1893.405346		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2012.03	1878.128262		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2012.06	1949.212674		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2012.09	1975.390283		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2012.12	2032.824854		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2013.03	2026.958327		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2013.06	2113.122489		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2013.09	2101.718782		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2013.12	2187.084449		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2014.03	2099.922621		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2014.06	2238.313461		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2014.09	2257.03457		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2014.12	2356.093369		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2015.03	2288.738748		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2015.06	2412.073526		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2015.09	2437.546821		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2015.12	2497.891087		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2016.03	2460.460459		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2016.06	2535.325818		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2016.09	2547.479059		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2016.12	2649.664944		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2017.03	2599.075844		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2017.06	2744.477355		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2017.09	2689.553337		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2017.12	2859.939863		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2018.03	2805.306405		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2018.06	2976.828055		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2018.09	2950.717437		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2018.12	3139.796602		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2019.03	2996.647506		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2019.06	3195.162085		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2019.09	3186.87278		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2019.12	3320.523173		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2020.03	3170.228112		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2020.06	3166.064911		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2020.09	3326.339652		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2020.12	3413.853614		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2021.03	3559.647986		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2021.06	3631.324882		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2021.09	3729.104637		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2021.12	3952.442571		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2022.03	3922.591342		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2022.06	4231.405264		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2022.09	4290.00571		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2022.12	4327.978911		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2023.03	4302.287752		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2023.06	4535.354737		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2023.09	4440.874063		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2023.12	4524.232395		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2024.03	4446.792484		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2024.06	4550.182703		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MA	2024.09	4527.844136		F	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Actual		
BDCQ.SEA2MS	2011.06		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
BDCQ.SEA2MS	2011.09		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
BDCQ.SEA2MS	2011.12		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
BDCQ.SEA2MS	2012.03		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
BDCQ.SEA2MS	2012.06		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
BDCQ.SEA2MS	2012.09		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
BDCQ.SEA2MS	2012.12		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
BDCQ.SEA2MS	2013.03		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
BDCQ.SEA2MS	2013.06		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
BDCQ.SEA2MS	2013.09		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
BDCQ.SEA2MS	2013.12		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
BDCQ.SEA2MS	2014.03		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
BDCQ.SEA2MS	2014.06		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
BDCQ.SEA2MS	2014.09		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
BDCQ.SEA2MS	2014.12		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
BDCQ.SEA2MS	2015.03		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
BDCQ.SEA2MS	2015.06		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
BDCQ.SEA2MS	2015.09		Y	R	Value	6	Business Data Collection - BDC	Industry by employment variable	Total earnings	Professional, Scientific and Technical Services	Seasonally adjusted		
